Date,Close/Last,Open,High,Low
05/10/2022,12345.86,12496.84,12537.89,12173.47
05/09/2022,12187.72,12465.91,12542.32,12136.19
05/06/2022,12693.53,12776.86,12926.58,12522.77
05/05/2022,12850.55,13344.79,13344.79,12710.59
05/04/2022,13535.71,13110.30,13556.67,12887.53
05/03/2022,13089.90,13045.35,13178.74,12982.70
05/02/2022,13075.85,12864.83,13083.57,12716.63
04/29/2022,12854.80,13274.94,13428.53,12835.48
04/28/2022,13456.06,13254.96,13542.56,13038.17
04/27/2022,13003.36,13009.40,13241.94,12936.41
04/26/2022,13009.71,13447.66,13447.66,13009.65
04/25/2022,13533.22,13275.41,13541.77,13239.73
04/22/2022,13356.87,13714.63,13769.40,13342.79
04/21/2022,13720.45,14174.92,14277.21,13682.68
04/20/2022,13998.53,14246.20,14263.61,13962.86
04/19/2022,14210.26,13882.75,14236.51,13844.74
04/18/2022,13910.76,13859.47,13997.93,13788.96
04/14/2022,13893.21,14225.47,14235.39,13884.82
04/13/2022,14217.29,13939.61,14258.81,13919.48
04/12/2022,13940.24,14175.66,14264.74,13882.75
04/11/2022,13990.21,14149.60,14187.67,13979.14
04/08/2022,14327.26,14450.53,14490.19,14307.68
04/07/2022,14531.81,14469.50,14624.24,14315.69
04/06/2022,14498.88,14600.30,14639.35,14395.40
04/05/2022,14820.64,15109.27,15120.67,14782.57
04/04/2022,15159.58,14903.38,15161.89,14884.57
04/01/2022,14861.21,14886.91,14925.93,14723.83
03/31/2022,14838.49,15074.23,15088.38,14835.16
03/30/2022,15071.55,15177.15,15229.01,15010.34
03/29/2022,15239.32,15142.93,15265.42,15039.61
03/28/2022,14987.40,14763.16,14989.08,14705.92
03/25/2022,14754.31,14766.90,14805.88,14577.59
03/24/2022,14765.69,14529.72,14767.73,14440.67
03/23/2022,14447.55,14525.22,14681.33,14446.04
03/22/2022,14654.33,14396.03,14688.97,14385.55
03/21/2022,14376.09,14377.15,14470.68,14190.53
03/18/2022,14420.08,14061.29,14427.47,14014.43
03/17/2022,14118.60,13878.99,14125.67,13827.34
03/16/2022,13956.78,13633.12,13960.25,13475.09
03/15/2022,13458.56,13174.97,13488.18,13092.45
03/14/2022,13046.64,13248.09,13386.67,13020.40
03/11/2022,13301.83,13701.80,13714.44,13285.19
03/10/2022,13591.00,13577.84,13633.69,13399.46
03/09/2022,13742.20,13610.48,13793.11,13504.48
03/08/2022,13267.60,13275.23,13663.27,13129.40
03/07/2022,13319.38,13853.53,13879.10,13314.44
03/04/2022,13837.83,13957.60,13992.97,13738.61
03/03/2022,14035.21,14339.70,14342.56,13965.11
03/02/2022,14243.69,14075.11,14292.72,13962.69
03/01/2022,14005.99,14197.66,14271.58,13906.92
02/28/2022,14237.81,14058.61,14296.60,14009.36
02/25/2022,14189.16,13973.90,14193.00,13850.29
02/24/2022,13974.67,13065.44,13989.10,13065.44
02/23/2022,13509.43,14016.94,14035.93,13502.58
02/22/2022,13870.53,13892.81,14109.26,13720.92
02/18/2022,14009.54,14207.55,14225.72,13918.76
02/17/2022,14171.74,14485.08,14497.46,14155.43
02/16/2022,14603.64,14514.84,14647.79,14399.29
02/15/2022,14620.82,14482.11,14624.53,14444.46
02/14/2022,14268.59,14233.40,14400.78,14119.73
02/11/2022,14253.84,14739.46,14769.64,14194.54
02/10/2022,14705.64,14770.67,15037.26,14636.62
02/09/2022,15056.96,14930.99,15057.90,14870.36
02/08/2022,14747.03,14533.25,14785.22,14485.78
02/07/2022,14571.25,14716.43,14813.86,14524.63
02/04/2022,14694.35,14566.28,14832.05,14452.28
02/03/2022,14501.11,14693.85,14856.51,14471.20
02/02/2022,15139.74,15173.03,15196.40,14960.85
02/01/2022,15019.68,14966.60,15034.42,14749.49
01/31/2022,14930.05,14505.07,14934.52,14442.88
01/28/2022,14454.61,14091.31,14457.78,13880.48
01/27/2022,14003.11,14346.46,14419.45,13972.88
01/26/2022,14172.76,14492.52,14646.54,14006.40
01/25/2022,14149.12,14237.60,14410.43,14033.81
01/24/2022,14509.58,14160.91,14532.57,13724.85
01/21/2022,14438.40,14728.66,14868.45,14432.64
01/20/2022,14846.46,15176.38,15347.62,14832.69
01/19/2022,15047.84,15287.25,15382.00,15038.43
01/18/2022,15210.76,15378.06,15446.30,15182.96
01/14/2022,15611.59,15396.47,15617.18,15396.47
01/13/2022,15495.62,15970.09,15990.38,15468.09
01/12/2022,15905.10,15955.48,16017.39,15815.95
01/11/2022,15844.12,15582.72,15848.56,15496.91
01/10/2022,15614.43,15383.18,15627.92,15165.53
01/07/2022,15592.19,15774.13,15835.00,15526.80
01/06/2022,15765.36,15675.22,15900.60,15608.57
01/05/2022,15771.78,16190.55,16249.23,15763.84
01/04/2022,16279.73,16513.87,16513.87,16151.90
01/03/2022,16501.77,16395.51,16504.14,16306.64
12/31/2021,16320.08,16411.26,16464.62,16317.26
12/30/2021,16429.10,16485.40,16569.62,16415.12
12/29/2021,16491.01,16510.63,16548.92,16396.16
12/28/2021,16488.66,16602.92,16607.19,16458.49
12/27/2021,16567.50,16361.07,16567.64,16361.07
12/23/2021,16308.21,16203.76,16360.75,16188.02
12/22/2021,16180.14,15963.54,16186.25,15947.56
12/21/2021,15986.28,15794.38,15997.61,15617.48
12/20/2021,15627.64,15566.83,15662.61,15508.74
12/17/2021,15801.46,15714.54,15960.25,15664.10
12/16/2021,15863.94,16335.03,16340.53,15802.63
12/15/2021,16289.59,15908.45,16301.27,15746.94
12/14/2021,15914.90,15877.65,15995.21,15742.80
12/13/2021,16082.55,16317.90,16332.63,16075.54
12/10/2021,16331.98,16278.30,16339.12,16139.00
12/09/2021,16149.57,16337.81,16413.28,16141.39
12/08/2021,16394.34,16313.88,16401.10,16250.39
12/07/2021,16325.66,16139.56,16343.67,16128.44
12/06/2021,15846.16,15744.91,15898.59,15557.78
12/03/2021,15712.04,16039.41,16089.61,15543.31
12/02/2021,15990.76,15791.30,16066.32,15770.92
12/01/2021,15877.72,16347.96,16427.19,15864.00
11/30/2021,16135.92,16333.95,16454.56,16073.76
11/29/2021,16399.24,16263.43,16437.16,16214.56
11/26/2021,16025.58,16237.41,16302.58,15988.95
11/24/2021,16367.81,16202.26,16370.56,16106.02
11/23/2021,16306.72,16330.18,16417.50,16121.70
11/22/2021,16380.98,16644.77,16764.86,16374.78
11/19/2021,16573.34,16558.56,16625.86,16523.83
11/18/2021,16482.97,16398.76,16501.92,16309.51
11/17/2021,16308.07,16329.07,16398.95,16276.77
11/16/2021,16309.77,16170.29,16329.50,16156.69
11/15/2021,16189.12,16227.01,16256.73,16096.37
11/12/2021,16199.89,16078.13,16218.55,16012.78
11/11/2021,16032.47,16114.05,16116.25,16019.39
11/10/2021,15985.57,16087.01,16224.51,15905.28
11/09/2021,16219.94,16389.99,16401.89,16168.63
11/08/2021,16336.03,16351.49,16401.93,16314.00
11/05/2021,16359.38,16397.59,16454.48,16302.06
11/04/2021,16346.24,16193.22,16387.95,16169.56
11/03/2021,16144.50,16000.60,16157.60,15950.59
11/02/2021,15972.49,15885.34,15988.33,15877.27
11/01/2021,15905.28,15879.61,15910.35,15785.31
10/29/2021,15850.47,15638.74,15856.90,15638.74
10/28/2021,15778.16,15674.39,15784.00,15650.01
10/27/2021,15598.39,15603.16,15729.75,15578.68
10/26/2021,15559.49,15615.36,15710.79,15518.59
10/25/2021,15514.19,15417.25,15555.65,15338.49
10/22/2021,15355.07,15422.07,15474.28,15291.95
10/21/2021,15489.59,15365.81,15497.58,15350.50
10/20/2021,15388.71,15448.00,15457.11,15333.43
10/19/2021,15410.72,15349.45,15414.97,15320.62
10/18/2021,15300.89,15091.58,15307.51,15074.71
10/15/2021,15146.92,15106.97,15150.14,15064.59
10/14/2021,15052.42,14925.58,15059.89,14901.59
10/13/2021,14774.60,14751.80,14800.83,14676.58
10/12/2021,14662.11,14772.29,14784.78,14636.33
10/11/2021,14713.73,14765.69,14907.57,14709.05
10/08/2021,14820.75,14942.36,14948.35,14805.50
10/07/2021,14897.13,14899.07,15010.32,14878.22
10/06/2021,14766.75,14529.89,14775.64,14499.48
10/05/2021,14674.15,14533.43,14763.64,14520.23
10/04/2021,14472.12,14713.60,14727.60,14384.93
10/01/2021,14791.87,14731.38,14830.84,14555.12
09/30/2021,14689.62,14830.30,14888.22,14684.55
09/29/2021,14752.89,14835.51,14914.92,14727.41
09/28/2021,14770.30,15001.98,15040.57,14758.98
09/27/2021,15204.82,15205.23,15240.58,15106.45
09/24/2021,15329.68,15222.97,15345.54,15209.16
09/23/2021,15316.58,15231.20,15356.92,15199.43
09/22/2021,15176.51,15073.96,15230.34,15029.90
09/21/2021,15027.77,15096.97,15139.90,14986.98
09/20/2021,15012.19,15068.65,15157.26,14821.03
09/17/2021,15333.47,15481.43,15485.21,15291.04
09/16/2021,15515.91,15452.67,15539.14,15370.88
09/15/2021,15503.53,15419.95,15518.95,15316.40
09/14/2021,15382.90,15505.78,15525.97,15352.06
09/13/2021,15434.50,15545.66,15562.28,15351.70
09/10/2021,15440.75,15648.05,15673.50,15433.43
09/09/2021,15561.05,15639.44,15675.46,15556.74
09/08/2021,15620.85,15669.01,15669.01,15528.45
09/07/2021,15675.76,15662.30,15701.40,15610.23
09/03/2021,15652.86,15578.96,15668.12,15554.97
09/02/2021,15604.25,15656.28,15681.76,15554.29
09/01/2021,15611.57,15637.13,15696.42,15603.67
08/31/2021,15582.51,15601.34,15604.45,15522.78
08/30/2021,15605.09,15460.93,15620.62,15459.74
08/27/2021,15432.95,15305.75,15447.03,15292.74
08/26/2021,15278.52,15348.98,15369.28,15265.23
08/25/2021,15368.92,15384.83,15404.36,15341.92
08/24/2021,15357.68,15338.92,15384.42,15319.55
08/23/2021,15312.82,15140.14,15341.47,15140.14
08/20/2021,15092.57,14974.06,15103.94,14968.87
08/19/2021,14933.94,14773.19,15000.19,14773.19
08/18/2021,14857.92,14975.02,15039.90,14846.51
08/17/2021,15002.83,15018.94,15062.70,14906.22
08/16/2021,15140.77,15090.05,15142.03,14931.15
08/13/2021,15136.68,15101.84,15150.48,15079.30
08/12/2021,15088.98,15012.60,15097.91,14956.25
08/11/2021,15027.76,15101.82,15127.78,14972.60
08/10/2021,15053.58,15157.37,15169.45,15010.16
08/09/2021,15133.11,15136.14,15154.68,15081.75
08/06/2021,15109.36,15125.74,15162.34,15063.02
08/05/2021,15181.64,15105.40,15184.27,15083.83
08/04/2021,15083.39,15059.16,15117.38,15017.14
08/03/2021,15061.42,14997.20,15063.66,14864.53
08/02/2021,14963.62,14959.90,15059.89,14945.13
07/30/2021,14959.90,14882.39,14990.86,14882.39
07/29/2021,15048.36,15015.30,15091.96,15004.42
07/28/2021,15018.10,15005.17,15078.85,14913.55
07/27/2021,14956.97,15103.01,15107.74,14787.80
07/26/2021,15125.95,15088.28,15142.35,15048.23
07/23/2021,15111.79,15004.43,15125.84,14948.04
07/22/2021,14940.17,14865.46,14941.38,14865.46
07/21/2021,14842.63,14723.67,14843.17,14710.11
07/20/2021,14728.21,14601.33,14790.60,14530.78
07/19/2021,14549.09,14517.96,14578.96,14455.07
07/16/2021,14681.38,14842.08,14875.97,14667.10
07/15/2021,14794.69,14903.49,14907.51,14717.55
07/14/2021,14900.44,14984.86,15001.13,14871.73
07/13/2021,14874.54,14871.04,15002.28,14843.80
07/12/2021,14877.89,14878.71,14899.46,14813.79
07/09/2021,14826.09,14709.32,14838.72,14685.54
07/08/2021,14722.14,14577.67,14763.67,14551.76
07/07/2021,14810.54,14889.76,14891.19,14735.75
07/06/2021,14786.36,14755.15,14797.45,14635.31
07/02/2021,14727.63,14633.51,14738.14,14626.82
07/01/2021,14560.05,14530.63,14576.64,14483.42
06/30/2021,14554.80,14560.07,14582.30,14530.87
06/29/2021,14572.75,14523.63,14575.19,14481.84
06/28/2021,14524.98,14401.63,14530.07,14400.59
06/25/2021,14345.18,14396.63,14401.71,14324.26
06/24/2021,14365.96,14358.30,14429.14,14337.65
06/23/2021,14274.24,14275.09,14324.74,14247.58
06/22/2021,14270.42,14140.30,14288.49,14128.01
06/21/2021,14137.23,14055.04,14150.91,13967.89
06/18/2021,14049.58,14125.12,14140.61,14024.60
06/17/2021,14163.81,13946.70,14205.43,13946.52
06/16/2021,13983.01,14053.12,14100.11,13843.60
06/15/2021,14030.41,14120.81,14126.26,14008.93
06/14/2021,14128.20,14002.14,14129.33,13963.94
06/11/2021,13998.30,13959.47,13998.65,13934.00
06/10/2021,13960.35,13834.26,13962.98,13817.83
06/09/2021,13814.94,13865.51,13900.71,13811.05
06/08/2021,13810.86,13873.46,13913.40,13746.42
06/07/2021,13802.89,13744.15,13808.42,13710.11
06/04/2021,13770.77,13619.79,13784.77,13613.58
06/03/2021,13529.68,13568.91,13608.54,13469.85
06/02/2021,13675.79,13655.71,13712.68,13610.16
06/01/2021,13654.59,13764.27,13773.45,13602.12
05/28/2021,13686.51,13717.00,13765.80,13684.83
05/27/2021,13657.85,13686.86,13724.76,13652.13
05/26/2021,13702.74,13687.71,13726.06,13661.06
05/25/2021,13657.73,13701.30,13734.41,13614.54
05/24/2021,13641.75,13504.39,13687.60,13500.12
05/21/2021,13411.74,13573.22,13573.84,13401.53
05/20/2021,13494.09,13294.59,13526.01,13293.10
05/19/2021,13237.91,12998.53,13243.98,12994.35
05/18/2021,13217.68,13352.26,13400.52,13212.85
05/17/2021,13312.91,13329.86,13350.14,13196.57
05/14/2021,13312.91,13238.99,13430.00,13220.19
05/13/2021,13109.15,13133.73,13226.64,13006.77
05/12/2021,13001.63,13155.07,13236.89,12967.18
05/11/2021,13351.27,13102.64,13381.66,13094.76
05/10/2021,13359.08,13647.73,13648.49,13358.62
05/07/2021,13719.63,13715.56,13814.65,13669.78
05/06/2021,13613.73,13490.94,13617.34,13403.46
05/05/2021,13503.37,13649.12,13676.86,13478.58
05/04/2021,13544.67,13680.63,13705.38,13396.11
05/03/2021,13799.72,13923.04,13955.00,13784.66
04/30/2021,13860.76,13857.79,13969.21,13838.82
04/29/2021,13970.20,14063.94,14073.48,13836.10
04/28/2021,13901.62,13953.61,13992.08,13895.15
04/27/2021,13960.28,14048.13,14048.34,13931.18
04/26/2021,14026.16,13954.94,14039.40,13919.93
04/23/2021,13941.44,13794.49,13989.43,13789.45
04/22/2021,13762.36,13920.88,13954.03,13716.76
04/21/2021,13935.15,13768.92,13939.70,13717.44
04/20/2021,13809.30,13891.96,13934.89,13730.59
04/19/2021,13907.67,13970.83,14025.64,13835.75
04/16/2021,14041.91,14035.96,14050.38,13966.54
04/15/2021,14026.19,13934.87,14040.11,13931.01
04/14/2021,13803.91,13973.82,13990.54,13782.17
04/13/2021,13986.49,13874.58,14002.53,13874.58
04/12/2021,13819.35,13792.74,13839.39,13747.63
04/09/2021,13845.05,13709.67,13849.31,13674.92
04/08/2021,13758.50,13730.73,13763.18,13703.51
04/07/2021,13616.70,13553.90,13648.80,13532.63
04/06/2021,13578.46,13567.20,13660.29,13551.60
04/05/2021,13598.16,13434.04,13623.60,13420.81
04/01/2021,13329.51,13268.88,13333.41,13255.82
03/31/2021,13091.44,12970.33,13167.06,12966.65
03/30/2021,12896.53,12904.01,12929.46,12798.03
03/29/2021,12965.74,12950.51,13013.47,12836.60
03/26/2021,12979.12,12777.27,12992.30,12721.66
03/25/2021,12780.51,12707.58,12845.66,12627.93
03/24/2021,12798.88,13072.82,13077.49,12797.85
03/23/2021,13017.79,13127.17,13180.66,12993.50
03/22/2021,13086.51,12943.14,13167.46,12943.14
03/19/2021,12866.99,12792.67,12906.02,12704.07
03/18/2021,12789.14,13006.29,13040.36,12781.53
03/17/2021,13202.38,13024.83,13280.29,12950.08
03/16/2021,13152.28,13156.65,13297.48,13091.78
03/15/2021,13082.54,12936.13,13085.01,12885.64
03/12/2021,12937.29,12873.39,12943.58,12778.13
03/11/2021,13052.90,12960.53,13117.86,12920.01
03/10/2021,12752.07,12950.25,12979.38,12726.85
03/09/2021,12794.49,12635.45,12868.52,12592.83
03/08/2021,12299.08,12629.56,12718.58,12287.57
03/05/2021,12668.51,12594.16,12700.95,12208.39
03/04/2021,12464.00,12655.92,12799.08,12314.16
03/03/2021,12683.33,13020.10,13057.29,12679.89
03/02/2021,13059.95,13297.76,13301.62,13052.12
03/01/2021,13282.95,13106.02,13293.78,13051.70
02/26/2021,12909.44,12958.96,13090.36,12764.34
02/25/2021,12828.31,13197.75,13294.56,12773.76
02/24/2021,13302.19,13095.86,13312.42,12971.82
02/23/2021,13194.71,12982.36,13259.85,12758.12
02/22/2021,13223.74,13414.04,13447.37,13220.77
02/19/2021,13580.78,13686.23,13701.69,13545.45
02/18/2021,13637.51,13556.01,13669.94,13477.17
02/17/2021,13699.71,13636.15,13713.14,13552.66
02/16/2021,13773.77,13841.03,13879.77,13726.78
02/12/2021,13807.70,13695.90,13816.25,13656.78
02/11/2021,13734.35,13723.63,13747.20,13637.19
02/10/2021,13655.27,13751.42,13770.91,13531.93
02/09/2021,13687.08,13667.14,13741.79,13664.70
02/08/2021,13695.02,13672.33,13698.41,13607.96
02/05/2021,13603.96,13592.77,13642.96,13527.81
02/04/2021,13560.89,13454.85,13563.13,13406.44
02/03/2021,13402.37,13555.03,13561.45,13400.08
02/02/2021,13456.12,13371.37,13501.23,13363.76
02/01/2021,13248.90,13067.65,13280.22,12983.10
01/29/2021,12925.38,13124.70,13167.87,12845.43
01/28/2021,13201.53,13163.32,13401.85,13150.10
01/27/2021,13112.65,13371.16,13393.51,13034.14
01/26/2021,13490.19,13507.47,13536.30,13440.32
01/25/2021,13483.29,13515.63,13563.70,13205.59
01/22/2021,13366.40,13356.18,13404.77,13336.90
01/21/2021,13404.99,13356.70,13433.69,13297.79
01/20/2021,13296.45,13155.12,13332.26,13138.30
01/19/2021,12996.54,12921.61,13012.09,12861.30
01/15/2021,12803.93,12898.09,12941.29,12758.10
01/14/2021,12898.69,13010.94,13037.05,12886.16
01/13/2021,12973.63,12911.87,13008.85,12878.02
01/12/2021,12892.09,12916.10,12957.43,12783.71
01/11/2021,12902.49,12961.50,13023.21,12883.59
01/08/2021,13105.20,13037.24,13113.09,12939.73
01/07/2021,12939.57,12745.41,12966.68,12744.82
01/06/2021,12623.35,12601.26,12803.29,12569.42
01/05/2021,12802.38,12663.13,12809.67,12663.13
01/04/2021,12694.66,12950.22,12950.22,12537.42
12/31/2020,12888.28,12852.96,12904.09,12804.75
12/30/2020,12845.36,12900.03,12917.45,12828.79
12/29/2020,12843.49,12909.86,12925.53,12816.59
12/28/2020,12838.86,12813.97,12861.91,12747.05
12/24/2020,12711.01,12668.19,12732.55,12665.80
12/23/2020,12653.14,12733.75,12737.59,12649.60
12/22/2020,12717.56,12715.48,12761.23,12606.42
12/21/2020,12690.26,12575.60,12706.44,12474.03
12/18/2020,12738.18,12786.92,12793.47,12611.22
12/17/2020,12752.06,12741.64,12760.97,12685.98
12/16/2020,12668.16,12607.87,12698.11,12568.71
12/15/2020,12595.92,12565.28,12596.84,12467.57
12/14/2020,12462.21,12427.86,12544.31,12426.25
12/11/2020,12375.41,12327.07,12378.61,12236.80
12/10/2020,12401.74,12268.47,12447.85,12226.13
12/09/2020,12364.64,12626.97,12643.24,12311.30
12/08/2020,12635.72,12574.84,12651.35,12504.97
12/07/2020,12596.47,12523.57,12610.00,12523.12
12/04/2020,12528.48,12479.91,12531.21,12450.51
12/03/2020,12467.13,12469.16,12538.92,12445.36
12/02/2020,12456.41,12390.58,12472.25,12318.27
12/01/2020,12455.33,12387.62,12510.02,12338.36
11/30/2020,12268.32,12278.78,12299.61,12090.93
11/27/2020,12258.21,12220.37,12306.71,12214.44
11/25/2020,12152.22,12112.11,12174.99,12081.51
11/24/2020,12079.81,11952.70,12094.16,11878.31
11/23/2020,11905.94,11959.89,12001.83,11817.53
11/20/2020,11906.44,11976.00,12017.42,11903.57
11/19/2020,11985.43,11863.12,12000.29,11842.66
11/18/2020,11894.71,11963.36,12027.15,11892.54
11/17/2020,11977.49,12030.27,12047.13,11964.20
11/16/2020,12013.38,11925.36,12035.50,11891.85
11/13/2020,11937.84,11910.62,11957.09,11808.95
11/12/2020,11827.14,11924.15,11976.89,11786.09
11/11/2020,11892.93,11734.81,11904.13,11714.32
11/10/2020,11624.29,11704.46,11761.95,11512.46
11/09/2020,11830.39,12194.71,12268.66,11818.24
11/06/2020,12091.35,12044.29,12116.91,11895.50
11/05/2020,12078.07,12021.77,12117.04,11977.07
11/04/2020,11777.02,11627.76,11846.46,11564.91
11/03/2020,11279.91,11155.84,11356.08,11115.55
11/02/2020,11084.76,11152.48,11222.52,10957.11
10/30/2020,11052.95,11265.70,11293.76,10960.02
10/29/2020,11350.74,11214.33,11467.37,11187.08
10/28/2020,11142.76,11400.48,11426.10,11136.10
10/27/2020,11598.95,11560.86,11633.49,11503.10
10/26/2020,11504.52,11584.17,11708.08,11360.73
10/23/2020,11692.57,11680.72,11693.01,11569.09
10/22/2020,11662.91,11712.64,11739.22,11529.73
10/21/2020,11665.37,11686.19,11789.46,11646.47
10/20/2020,11677.84,11679.08,11801.39,11613.76
10/19/2020,11634.35,11913.01,11962.47,11606.48
10/16/2020,11852.17,11952.12,12034.13,11824.14
10/15/2020,11898.57,11767.27,11928.63,11765.49
10/14/2020,11985.36,12105.10,12159.21,11913.57
10/13/2020,12083.17,12131.07,12187.78,12032.75
10/12/2020,12088.11,11900.12,12204.75,11880.23
10/09/2020,11725.85,11615.57,11727.60,11600.86
10/08/2020,11550.94,11576.44,11582.78,11510.24
10/07/2020,11503.19,11412.65,11519.55,11382.48
10/06/2020,11291.27,11476.68,11536.42,11256.26
10/05/2020,11509.06,11345.24,11512.06,11336.07
10/02/2020,11255.69,11328.85,11479.08,11225.17
10/01/2020,11583.20,11554.96,11606.73,11488.60
09/30/2020,11418.06,11328.55,11535.01,11328.55
09/29/2020,11322.95,11354.70,11396.22,11305.79
09/28/2020,11364.45,11332.32,11369.40,11243.24
09/25/2020,11151.13,10910.50,11177.73,10851.68
09/24/2020,10896.47,10746.35,11026.43,10728.41
09/23/2020,10833.33,11167.22,11179.59,10806.05
09/22/2020,11186.37,11082.09,11207.08,10943.26
09/21/2020,10980.22,10768.01,10984.76,10677.85
09/18/2020,10936.98,11147.80,11153.97,10769.40
09/17/2020,11080.95,10965.74,11160.04,10936.80
09/16/2020,11247.60,11467.90,11486.09,11242.96
09/15/2020,11438.87,11432.94,11495.40,11367.20
09/14/2020,11277.76,11250.80,11363.25,11192.82
09/11/2020,11087.40,11251.19,11280.41,10945.22
09/10/2020,11154.12,11501.43,11566.34,11095.94
09/09/2020,11395.85,11308.25,11480.37,11197.13
09/08/2020,11068.26,11143.91,11400.45,11055.16
09/04/2020,11622.13,11686.24,11846.18,11145.99
09/03/2020,11771.37,12195.75,12235.00,11662.11
09/02/2020,12420.54,12417.45,12439.48,12176.18
09/01/2020,12292.86,12203.36,12300.44,12132.78
08/31/2020,12110.70,12017.46,12167.46,12000.11
08/28/2020,11995.85,11992.68,12018.14,11928.69
08/27/2020,11926.16,11997.89,12047.99,11842.84
08/26/2020,11971.94,11779.35,11979.65,11768.00
08/25/2020,11721.81,11610.58,11723.94,11580.89
08/24/2020,11626.17,11703.34,11728.09,11535.55
08/21/2020,11555.16,11476.85,11574.79,11461.53
08/20/2020,11477.05,11277.05,11497.18,11268.46
08/19/2020,11318.64,11397.23,11440.22,11303.40
08/18/2020,11399.03,11339.76,11421.10,11279.08
08/17/2020,11288.57,11231.97,11306.47,11228.14
08/14/2020,11164.45,11187.82,11213.27,11106.93
08/13/2020,11178.37,11174.64,11271.22,11139.64
08/12/2020,11157.72,10972.07,11190.26,10970.87
08/11/2020,10876.08,11039.68,11090.92,10855.06
08/10/2020,11085.17,11153.51,11159.38,10941.87
08/07/2020,11139.39,11235.23,11276.30,11044.60
08/06/2020,11267.08,11116.49,11282.23,11090.50
08/05/2020,11125.44,11107.24,11141.68,11077.70
08/04/2020,11096.54,11075.04,11097.85,11002.55
08/03/2020,11055.08,11018.02,11085.50,10997.67
07/31/2020,10905.88,10886.36,10908.34,10707.40
07/30/2020,10715.51,10578.62,10737.03,10531.79
07/29/2020,10662.98,10602.40,10694.88,10587.19
07/28/2020,10532.50,10644.33,10662.19,10527.43
07/27/2020,10674.38,10547.11,10689.55,10527.64
07/24/2020,10483.13,10389.53,10543.42,10313.94
07/23/2020,10580.59,10853.16,10885.38,10531.21
07/22/2020,10870.75,10850.92,10910.24,10776.24
07/21/2020,10833.07,11015.54,11017.43,10800.87
07/20/2020,10952.08,10672.96,10971.52,10621.90
07/17/2020,10645.22,10651.59,10680.70,10558.78
07/16/2020,10626.46,10589.86,10658.90,10495.09
07/15/2020,10701.68,10752.11,10780.40,10570.96
07/14/2020,10689.52,10502.85,10701.88,10370.79
07/13/2020,10602.21,10951.54,11069.26,10574.56
07/10/2020,10836.33,10751.77,10842.78,10639.48
07/09/2020,10754.59,10745.87,10785.96,10574.97
07/08/2020,10666.70,10594.41,10669.13,10528.82
07/07/2020,10524.01,10595.94,10704.93,10516.63
07/06/2020,10604.06,10487.70,10625.10,10485.81
07/02/2020,10341.89,10386.38,10432.55,10328.78
07/01/2020,10279.25,10160.41,10321.77,10142.75
06/30/2020,10156.85,9970.21,10185.35,9956.83
06/29/2020,9961.16,9850.55,9965.08,9742.89
06/26/2020,9849.36,10087.08,10093.98,9837.74
06/25/2020,10101.83,10003.50,10110.29,9901.21
06/24/2020,10002.70,10183.77,10232.42,9943.24
06/23/2020,10209.82,10192.42,10306.90,10172.07
06/22/2020,10130.33,10009.00,10134.64,9989.49
06/19/2020,10008.64,10104.63,10121.67,9937.81
06/18/2020,10012.05,9972.35,10018.56,9942.11
06/17/2020,9982.48,9998.86,10058.65,9952.50
06/16/2020,9949.37,9983.65,10010.89,9801.45
06/15/2020,9776.89,9517.14,9809.41,9489.58
06/12/2020,9663.77,9785.58,9849.01,9499.10
06/11/2020,9588.48,9907.56,9978.19,9586.25
06/10/2020,10094.26,10037.98,10155.20,10022.44
06/09/2020,9967.17,9861.18,10006.90,9859.00
06/08/2020,9901.52,9805.69,9904.52,9753.87
06/05/2020,9824.39,9673.09,9846.63,9659.45
06/04/2020,9629.66,9672.17,9741.97,9577.71
06/03/2020,9704.69,9689.72,9729.69,9648.93
06/02/2020,9657.31,9603.18,9660.08,9511.88
06/01/2020,9598.89,9526.43,9609.38,9515.34
05/29/2020,9555.52,9440.64,9573.55,9379.93
05/28/2020,9416.71,9404.83,9568.89,9391.84
05/27/2020,9442.05,9366.63,9445.06,9182.45
05/26/2020,9389.98,9570.53,9570.53,9379.90
05/22/2020,9413.99,9363.68,9421.93,9325.07
05/21/2020,9377.99,9487.63,9515.05,9361.83
05/20/2020,9485.02,9415.25,9498.28,9412.83
05/19/2020,9298.54,9326.28,9422.90,9296.25
05/18/2020,9331.93,9281.36,9367.54,9248.78
05/15/2020,9152.64,8976.29,9157.46,8958.08
05/14/2020,9094.43,8946.45,9097.75,8860.77
05/13/2020,9000.08,9123.69,9209.49,8890.16
05/12/2020,9112.45,9326.06,9354.45,9109.09
05/11/2020,9298.92,9155.21,9346.27,9155.21
05/08/2020,9220.35,9165.70,9224.49,9126.97
05/07/2020,9101.88,9104.67,9136.18,9045.23
05/06/2020,8984.86,8997.02,9065.58,8950.89
05/05/2020,8930.62,8922.39,9031.00,8900.57
05/04/2020,8834.11,8683.94,8840.33,8665.40
05/01/2020,8718.18,8791.88,8887.58,8688.58
04/30/2020,9000.51,9005.24,9023.03,8920.42
04/29/2020,8982.76,8871.04,9025.82,8832.00
04/28/2020,8677.60,8913.28,8918.38,8668.67
04/27/2020,8837.66,8865.58,8887.62,8803.88
04/24/2020,8786.60,8666.57,8791.36,8599.99
04/23/2020,8641.50,8693.73,8796.49,8624.63
